,idx,content,true_label,pred_label,label
134,134,"What is Elaine's profession? Both Simon and Elaine were models, but there was a change in Simon, who is now an investor.",0,not_entailment,not_entailment
135,135,What is not Ron's profession? Billy is a photographer. Ron is an educator.,1,entailment,entailment
136,136,What is not Margaret's profession? Kim is not an executive. Margaret is.,1,entailment,entailment
137,137,What is not Jill's profession? Annie is a DJ. Jill is a nurse.,1,entailment,entailment
138,138,"What is Tony's profession? Both Tony and Marilyn were executives, but there was a change in Marilyn, who is now an assistant.",0,entailment. the sentence provides an answer to the question. answer: executive.,entailment
139,139,Who became a economist first? Lisa became an economist after Joe did.,0,entailment,entailment
140,140,"What modern company has been notably working on a steam engine using modern materials?  Notably, the nonmodern company of Stark Industries has been working on a steam engine using nonmodern materials.",1,not_entailment,not_entailment
141,141,Who ordered the attack on the caravan of traders Genghis Khan send to Khwarezmia?  Jeff Dean ordered the attack on the caravan of traders Kublai Shah sent to Berlin.,1,not_entailment,not_entailment
142,142,When did Buyantu resume testing potential government employees?  Jackson resumed testing government employees in 1988.,1,"not_entailment. the question is about buyantu, not jackson, and the sentence provides unrelated information.",not_entailment
143,143,What is the public library seen as to Kenyans?  The private library is seen by Tanzanians as a blessing.,1,not_entailment.,not_entailment
144,144,What is the other country the Rhine separates Switzerland to?   Chicago is the other city the Danube separates.,1,not_entailment,not_entailment
145,145,In what sort of places are dry cooling towers used?  Wet cooling towers are used in deep places.,1,not_entailment,not_entailment
146,146,What company has been hosted at the Theatre Royal for over 25 years?  The company of Stark Industries has been hosted at the Productions Imperial for over 30 years.,1,not_entailment,not_entailment
147,147,What were the protesters doing with Christ's counsel?  The protesters were learning with Jesus's counsel.,1,not_entailment,not_entailment
